sentence_num,diff_line,county,state
1110,"The Union County Sheriff’s Office will provide general veterinarian services, except injury or sickness, for the canine, and the City of Charlotte Arson Task Force will provide up to $2,000 annually for five years to assist in offsetting costs, such as food.",union,North Carolina
1111,Emergency Services will provide the funds needed to purchase a dog carrier to transport the canine.,union,North Carolina
1112,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=193&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/county-donates-land-town-waxhaw County Donates Land to Town of Waxhaw Posted on January 5, 2016 January 5, 2016, Monroe, NC – Union County will donate approximately 3.523 acres at the Twelve Mile Creek Reclamation Facility on Kensington Drive to the Town of Waxhaw.",union,North Carolina
1113,The Town of Waxhaw and the YMCA of Greater Charlotte have established a collaborative relationship with the goal of bringing a state of the art exercise facility and park to Union County.,union,North Carolina
1114,"The plans include a 100,000 square foot YMCA facility along with an adjacent park that will accommodate YMCA recreational sports while doubling as park space for residents.",union,North Carolina
1115,The donated parcel will be used for recreation athletic field space.,union,North Carolina
1116,"Scraping from https://www.unioncountync.gov/news/county-donates-vehicles-community-shelter County Donates Vehicles to Community Shelter Posted on January 4, 2016 January 4, 2016, Monroe, NC – The Union County Board of Commissioners on Monday approved the donation of two surplus County vehicles, a 2001 Chevy Blazer and 2006 Ford Ranger, to the Union County Community Shelter.",union,North Carolina
1117,The vehicles will be used by the Community Shelter for client and agency transportation services and to facilitate programs such as Home Again furniture donations for the newly housed homeless.,union,North Carolina
1118,"Scraping from https://www.unioncountync.gov/news/county-apply-accelerant-detection-canine County to Apply for Accelerant Detection Canine Posted on January 4, 2016 January 4, 2016, Monroe, NC – Union County Emergency Services will apply for an accelerant detection canine from the United States Department of Justice, Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF).",union,North Carolina
1119,"If the application is approved by ATF, one employee of the Fire Marshal’s division will undergo training and serve as the dog’s handler.",union,North Carolina
1120,"Currently, there are only three accelerant canines in North Carolina, two NC-SBI canines in the Asheville and Raleigh areas and one ATF canine in Wilmington.",union,North Carolina
1121,"An accelerant canine will enhance the Fire Marshal’s ability to more rapidly determine the presence of flammable or combustible liquids at fire scenes, reducing the hours investigators spend on scene.",union,North Carolina
1122,"The canine will help fire investigators conduct more thorough inspections of “black hole” fires and assist in the detection of ignitable liquids, which makes fire scenes safer for investigators who won’t need to remove respirators to detect ignitable liquids.",union,North Carolina
1123,Fire samples will also be processed quicker by state laboratories since ATF and SBI canines receive the highest priority.,union,North Carolina
1124,"The Union County Sheriff’s Office will provide general veterinarian services, except injury or sickness, for the canine, and the City of Charlotte Arson Task Force will provide up to $2,000 annually for five years to assist in offsetting costs, such as food.",union,North Carolina
1125,Emergency Services will provide the funds needed to purchase a dog carrier to transport the canine.,union,North Carolina
1126,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=194&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/county-donates-land-town-waxhaw County Donates Land to Town of Waxhaw Posted on January 5, 2016 January 5, 2016, Monroe, NC – Union County will donate approximately 3.523 acres at the Twelve Mile Creek Reclamation Facility on Kensington Drive to the Town of Waxhaw.",union,North Carolina
1127,The Town of Waxhaw and the YMCA of Greater Charlotte have established a collaborative relationship with the goal of bringing a state of the art exercise facility and park to Union County.,union,North Carolina
1128,"The plans include a 100,000 square foot YMCA facility along with an adjacent park that will accommodate YMCA recreational sports while doubling as park space for residents.",union,North Carolina
1129,The donated parcel will be used for recreation athletic field space.,union,North Carolina
1130,"Scraping from https://www.unioncountync.gov/news/county-donates-vehicles-community-shelter County Donates Vehicles to Community Shelter Posted on January 4, 2016 January 4, 2016, Monroe, NC – The Union County Board of Commissioners on Monday approved the donation of two surplus County vehicles, a 2001 Chevy Blazer and 2006 Ford Ranger, to the Union County Community Shelter.",union,North Carolina
1131,The vehicles will be used by the Community Shelter for client and agency transportation services and to facilitate programs such as Home Again furniture donations for the newly housed homeless.,union,North Carolina
1132,"Scraping from https://www.unioncountync.gov/news/county-apply-accelerant-detection-canine County to Apply for Accelerant Detection Canine Posted on January 4, 2016 January 4, 2016, Monroe, NC – Union County Emergency Services will apply for an accelerant detection canine from the United States Department of Justice, Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF).",union,North Carolina
1133,"If the application is approved by ATF, one employee of the Fire Marshal’s division will undergo training and serve as the dog’s handler.",union,North Carolina
1134,"Currently, there are only three accelerant canines in North Carolina, two NC-SBI canines in the Asheville and Raleigh areas and one ATF canine in Wilmington.",union,North Carolina
